7783291,OEM,1,40,99
7783291,AMC,1,41,99
7783291,ACM,1,42,99
7783291,BPSK,1,43,99
7783291,BST,2,44,99
7783291,BWA,1,45,99
7783291,CCOR,1,46,99
7783291,DECT,5,47,99
7783291,DNA,5,48,99
7783291,EMI,1,49,99
7783291,FDM,2,50,99
7783291,QPSK,3,51,99
7783291,FOC,3,52,99
7783291,FSK,1,53,99
7783291,GFSK,1,54,99
7783291,GPS,6,55,99
7783291,GPRS,5,56,99
7783291,HDR,3,57,99
7783291,LAN,1,58,99
7783291,LINA,1,59,99
7783291,MES,3,60,99
7783291,MIMO,5,61,99
7783291,MISO,4,62,99
7783291,MMIMO,1,63,99
7783291,MSDR,3,64,99
7783291,NLA,1,65,99
7783291,NQM,3,66,99
7783291,QUAD,5,67,99
7783291,PDA,4,68,99
7783291,PDD,4,69,99
7783291,PDE,16,70,99
7783291,PTT,4,71,99
7783291,SDR,11,72,99
7783291,SIMO,4,73,99
7783291,STCS,1,74,99
7783291,TBD,1,75,99
7783291,TCS,1,76,99
7783291,TDM,1,77,99
7783291,UNB,1,78,99
7783291,URC,4,79,99
7783291,UWB,2,80,99
7783291,UWN,1,81,99
7783291,WAN,2,82,99
7783291,WLAN,10,83,99
7783291,WWW,1,84,99
7783291,WEB,3,85,99
7783291,FCC,1,86,99
7783291,PSAP,1,87,99
7783291,NEED,1,88,99
7783291,THIS,1,89,99
7783291,NAP,1,90,99
7783291,USB,1,91,99
7783291,NFC,1,92,99
7783291,VCR,1,93,99
7783291,BSC,10,94,99
7783291,BTS,14,95,99
7783291,WMAN,1,96,99
7783291,MLAN,1,97,99
7783291,MPDE,1,98,99
7783291,BPF,1,99,99
7804765,OFDM,4,1,33
7804765,IEEE,3,2,33
7804765,LAN,6,3,33
7804765,BPSC,1,4,33
7804765,BSS,1,5,33
7804765,IBSS,1,6,33
7804765,BAT,5,7,33
7804765,SNR,9,8,33
7804765,BER,4,9,33
7804765,ADSL,4,10,33
7804765,ITU,1,11,33
7804765,QAM,1,12,33
7804765,ISI,2,13,33
7804765,ICI,2,14,33
7804765,SIGNAL,23,15,33
7804765,NAV,9,16,33
7804765,BPSK,1,17,33
7804765,STA,17,18,33
7804765,RATE,14,19,33
7804765,LENGTH,14,20,33
7804765,CRC,1,21,33
7804765,DSL,1,22,33
7804765,XDSL,1,23,33
7804765,VDSL,1,24,33
7804765,ASIC,1,25,33
7804765,PLD,1,26,33
7804765,PLA,1,27,33
7804765,FPGA,1,28,33
7804765,PAL,1,29,33
7804765,VLSI,1,30,33
7804765,JAVA,1,31,33
7804765,RTM,1,32,33
7804765,CGI,1,33,33
7805143,CITED,1,1,100
7805143,TDOA,1,2,100
7805143,FDOA,1,3,100
7805143,MRI,5,4,100
7805143,NRZ,2,5,100
7805143,FMOD,2,6,100
7805143,TDMA,16,7,100
7805143,FDMA,4,8,100
7805143,CDMA,30,9,100
7805143,WCDMA,13,10,100
7805143,CSMA,5,11,100
7805143,FQPSK,2,12,100
7805143,FGMSK,1,13,100
7805143,FQAM,1,14,100
7805143,GSM,35,15,100
7805143,OFDN,1,16,100
7805143,GMSK,7,17,100
7805143,OFDM,14,18,100
7805143,PATENT,2,19,100
7805143,BRA,15,20,100
7805143,MFS,16,21,100
7805143,ULTRA,4,22,100
7805143,AND,9,23,100
7805143,FOR,3,24,100
7805143,WIRED,2,25,100
7805143,HYBRID,2,26,100
7805143,USPTO,10,27,100
7805143,SPREAD,1,28,100
7805143,GPP,3,29,100
7805143,FDD,1,30,100
7805143,EDGE,7,31,100
7805143,PCS,2,32,100
7805143,IEEE,12,33,100
7805143,MSM,4,34,100
7805143,PTR,1,35,100
7805143,ISBN,4,36,100
7805143,UMTS,2,37,100
7805143,RFID,12,38,100
7805143,EOEM,1,39,100
7805143,OEM,1,40,100
7805143,AMC,1,41,100
7805143,ACM,1,42,100
7805143,BPSK,1,43,100
7805143,BST,2,44,100
7805143,BWA,1,45,100
7805143,CCOR,1,46,100
7805143,DECT,5,47,100
7805143,DNA,5,48,100
7805143,EMI,1,49,100
7805143,FDM,2,50,100
7805143,QPSK,3,51,100
7805143,FOC,3,52,100
7805143,FSK,1,53,100
7805143,GFSK,1,54,100
7805143,GPS,6,55,100
7805143,GPRS,6,56,100
7805143,HDR,3,57,100
7805143,LAN,1,58,100
7805143,LINA,1,59,100
7805143,MES,3,60,100
7805143,MIMO,5,61,100
7805143,MISO,4,62,100
7805143,MMIMO,1,63,100
7805143,MSDR,3,64,100
7805143,NLA,1,65,100
7805143,NQM,3,66,100
7805143,QUAD,5,67,100
7805143,OFDMA,1,68,100
7805143,PDA,4,69,100
7805143,PDD,4,70,100
7805143,PDE,16,71,100
7805143,PTT,3,72,100
7805143,SDR,11,73,100
7805143,SIMO,4,74,100
7805143,STCS,1,75,100
7805143,TBD,1,76,100
7805143,TCS,1,77,100
7805143,TDM,1,78,100
7805143,UNB,1,79,100
7805143,URC,4,80,100
7805143,UWB,2,81,100
7805143,UWN,1,82,100
7805143,WAN,2,83,100
7805143,WLAN,10,84,100
7805143,WWW,1,85,100
7805143,WEB,3,86,100
7805143,FCC,1,87,100
7805143,PSAP,1,88,100
7805143,NEED,1,89,100
7805143,THIS,1,90,100
7805143,NAP,1,91,100
7805143,USB,1,92,100
7805143,NFC,1,93,100
7805143,VCR,1,94,100
7805143,BSC,10,95,100
7805143,BTS,14,96,100
7805143,WMAN,1,97,100
7805143,MLAN,1,98,100
7805143,MPDE,1,99,100
7805143,BPF,1,100,100
7809330,MIMO,7,1,10
7809330,RSSI,2,2,10
7809330,SNR,7,3,10
7809330,SINR,2,4,10
7809330,OFDM,13,5,10
7809330,EQU,9,6,10
7809330,SSI,17,7,10
7809330,CCI,16,8,10
7809330,MAC,2,9,10
7809330,IFFT,2,10,10
7869397,DCD,107,1,41
7869397,MAC,27,2,41
7869397,ALOHA,7,3,41
7869397,CSMA,8,4,41
7869397,AFIPS,2,5,41
7869397,DQRUMA,5,6,41
7869397,ACM,1,7,41
7869397,FDD,2,8,41
7869397,OFDM,17,9,41
7869397,CATV,1,10,41
7869397,CCTA,1,11,41
7869397,QAM,3,12,41
7869397,IFFT,2,13,41
7869397,FIR,2,14,41
7869397,FFT,6,15,41
7869397,SPATIO,1,16,41
7869397,FOR,1,17,41
7869397,IEEE,1,18,41
7869397,AIF,8,19,41
7869397,SYNC,8,20,41
7869397,INFO,20,21,41
7869397,HDR,2,22,41
7869397,PGBK,4,23,41
7869397,FEC,10,24,41
7869397,RID,4,25,41
7869397,CRC,1,26,41
7869397,ACK,6,27,41
7869397,AID,2,28,41
7869397,TID,6,29,41
7869397,DLTX,5,30,41
7869397,PTX,24,31,41
7869397,TXID,14,32,41
7869397,NUM,10,33,41
7869397,PWRC,2,34,41
7869397,DLY,2,35,41
7869397,FROM,1,36,41
7869397,BURST,2,37,41
7869397,USAGE,1,38,41
7869397,RSVD,1,39,41
7869397,XSYNC,4,40,41
7869397,XRA,13,41,41
7903537,OFDMA,30,1,16
7903537,OFDM,3,2,16
7903537,PHY,1,3,16
7903537,IEEE,4,4,16
7903537,GPP,1,5,16
7903537,LTE,1,6,16
7903537,RRM,1,7,16
7903537,ICI,22,8,16
7903537,SNR,7,9,16
7903537,SINR,7,10,16
7903537,ICIC,19,11,16
7903537,SDMA,15,12,16
7903537,MIMO,1,13,16
7903537,BSC,28,14,16
7903537,CSI,1,15,16
7903537,CDF,1,16,16
7907508,OFDMA,26,1,17
7907508,OFDM,3,2,17
7907508,PHY,1,3,17
7907508,IEEE,4,4,17
7907508,GPP,1,5,17
7907508,LTE,1,6,17
7907508,RRM,1,7,17
7907508,ICI,21,8,17
7907508,SNR,3,9,17
7907508,SINR,7,10,17
7907508,ICIC,18,11,17
7907508,SDMA,15,12,17
7907508,MIMO,1,13,17
7907508,BSC,26,14,17
7907508,CSI,4,15,17
7907508,EQU,3,16,17
7907508,CDF,1,17,17
7916624,FIELDT,1,1,11
7916624,OFDM,57,2,11
7916624,IDFT,8,3,11
7916624,IFFT,2,4,11
7916624,QPSK,4,5,11
7916624,PSK,1,6,11
7916624,QAM,1,7,11
7916624,DSP,5,8,11
7916624,EQU,20,9,11
7916624,DFT,9,10,11
7916624,SIGMA,2,11,11
7916625,OFDM,4,1,33
7916625,IEEE,3,2,33
7916625,LAN,6,3,33
7916625,BPSC,1,4,33
7916625,BSS,1,5,33
7916625,IBSS,1,6,33
7916625,BAT,5,7,33
7916625,SNR,9,8,33
7916625,BER,4,9,33
7916625,ADSL,4,10,33
7916625,ITU,1,11,33
7916625,QAM,1,12,33
7916625,ISI,2,13,33
7916625,ICI,2,14,33
7916625,SIGNAL,23,15,33
7916625,NAV,9,16,33
7916625,BPSK,1,17,33
7916625,STA,17,18,33
7916625,RATE,14,19,33
7916625,LENGTH,14,20,33
7916625,CRC,1,21,33
7916625,DSL,1,22,33
7916625,XDSL,1,23,33
7916625,VDSL,1,24,33
7916625,ASIC,1,25,33
7916625,PLD,1,26,33
7916625,PLA,1,27,33
7916625,FPGA,1,28,33
7916625,PAL,1,29,33
7916625,VLSI,1,30,33
7916625,JAVA,1,31,33
7916625,RTM,1,32,33
7916625,CGI,1,33,33
7924699,FIELDT,1,1,11
7924699,OFDM,57,2,11
7924699,IDFT,8,3,11
7924699,IFFT,2,4,11
7924699,QPSK,4,5,11
7924699,PSK,1,6,11
7924699,QAM,1,7,11
7924699,DSP,5,8,11
7924699,EQU,20,9,11
7924699,DFT,9,10,11
7924699,SIGMA,2,11,11
7924841,OFDM,4,1,33
7924841,IEEE,3,2,33
7924841,LAN,6,3,33
7924841,BPSC,1,4,33
7924841,BSS,1,5,33
7924841,IBSS,1,6,33
7924841,BAT,5,7,33
7924841,SNR,9,8,33
7924841,BER,4,9,33
7924841,ADSL,4,10,33
7924841,ITU,1,11,33
7924841,QAM,1,12,33
7924841,ISI,2,13,33
7924841,ICI,2,14,33
7924841,SIGNAL,23,15,33
7924841,NAV,9,16,33
7924841,BPSK,1,17,33
7924841,STA,17,18,33
7924841,RATE,14,19,33
7924841,LENGTH,14,20,33
7924841,CRC,1,21,33
7924841,DSL,1,22,33
7924841,XDSL,1,23,33
7924841,VDSL,1,24,33
7924841,ASIC,1,25,33
7924841,PLD,1,26,33
7924841,PLA,1,27,33
7924841,FPGA,1,28,33
7924841,PAL,1,29,33
7924841,VLSI,1,30,33
7924841,JAVA,1,31,33
7924841,RTM,1,32,33
7924841,CGI,1,33,33
7929416,OFDM,88,1,14
7929416,FDM,4,2,14
7929416,FFT,6,3,14
7929416,IFFT,8,4,14
7929416,ISI,8,5,14
7929416,FDE,1,6,14
7929416,FDMA,2,7,14
7929416,SINR,3,8,14
7929416,MIMO,2,9,14
7929416,OFDMA,2,10,14
7929416,CQI,4,11,14
7929416,MCS,3,12,14
7929416,TTI,38,13,14
7929416,TDM,3,14,14
7933244,OFDM,16,1,19
7933244,IEEE,4,2,19
7933244,COM,1,3,19
7933244,TDMA,1,4,19
7933244,OFDMA,13,5,19
7933244,FDMA,1,6,19
7933244,CATV,1,7,19
7933244,VTC,1,8,19
7933244,CDMA,1,9,19
7933244,SDMA,1,10,19
7933244,SINR,73,11,19
7933244,QPSK,7,12,19
7933244,QAM,3,13,19
7933244,ROM,3,14,19
7933244,RAM,2,15,19
7933244,EPROM,1,16,19
7933244,EEPROM,1,17,19
7933244,PSK,1,18,19
7933244,EQU,1,19,19
7944851,OFDM,4,1,33
7944851,IEEE,3,2,33
7944851,LAN,6,3,33
7944851,BPSC,1,4,33
7944851,BSS,1,5,33
7944851,IBSS,1,6,33
7944851,BAT,5,7,33
7944851,SNR,9,8,33
7944851,BER,4,9,33
7944851,ADSL,4,10,33
7944851,ITU,1,11,33
7944851,QAM,1,12,33
7944851,ISI,2,13,33
7944851,ICI,2,14,33
7944851,SIGNAL,23,15,33
7944851,NAV,9,16,33
7944851,BPSK,1,17,33
7944851,STA,17,18,33
7944851,RATE,14,19,33
7944851,LENGTH,14,20,33
7944851,CRC,1,21,33
7944851,DSL,1,22,33
7944851,XDSL,1,23,33
7944851,VDSL,1,24,33
7944851,ASIC,1,25,33
7944851,PLD,1,26,33
7944851,PLA,1,27,33
7944851,FPGA,1,28,33
7944851,PAL,1,29,33
7944851,VLSI,1,30,33
7944851,JAVA,1,31,33
7944851,RTM,1,32,33
7944851,CGI,1,33,33
7952990,OFDM,34,1,12
7952990,IEEE,19,2,12
7952990,IFFT,6,3,12
7952990,FFT,21,4,12
7952990,EQU,8,5,12
7952990,MIMO,2,6,12
7952990,MMSE,1,7,12
7952990,AWGN,1,8,12
7952990,SNR,2,9,12
7952990,LMS,3,10,12
7952990,QAM,2,11,12
7952990,SUI,1,12,12
7961672,FIELDT,1,1,10
7961672,OFDMA,13,2,10
7961672,SINR,8,3,10
7961672,CQI,315,4,10
7961672,MIMO,9,5,10
7961672,MCS,4,6,10
7961672,GPP,1,7,10
7961672,LTE,1,8,10
7961672,EQU,30,9,10
7961672,SIGMA,2,10,10
7983172,IEEE,8,1,19
7983172,OFDMA,9,2,19
7983172,CINR,5,3,19
7983172,FFT,6,4,19
7983172,PUSC,2,5,19
7983172,AMC,2,6,19
7983172,RSSI,1,7,19
7983172,INT,1,8,19
7983172,EQU,4,9,19
7983172,SCH,1,10,19
7983172,REUSE,4,11,19
7983172,FOR,1,12,19
7983172,USING,3,13,19
7983172,RELAY,1,14,19
7983172,LEVELS,2,15,19
7983172,LOAD,2,16,19
7983172,BASED,1,17,19
7983172,MMR,1,18,19
7983172,WITH,1,19,19

OFDM, Orthogonal Frequency Digital Multiplexing
ACI, adjacent channel interference
ISI, inner symbol interference
FPGA, field programmable gate array
ASIC, application specific integrated circuit
FFT, fast Fourier transform
FIR, finite impulse response
PSK, Phase Shift Key
DSP, digital signal processor
MRC, maximal ratio combining
MMSE, minimum mean squared error
BSS, between stations 10
IBSS, directly between stations 10
BAT, Bit Allocation Table
BER, bit error rate
ICI, inter cell interference
NAV, network allocation vector
USPTO, United States Patent Trademark Office
BRA, Bit Rate Agile
MFS, Modem Format Selectable
FDD, frequency division duplexing
SDR, Software Defined Radio
RFID, Radio Frequency Identification Devices
FCC, Federal Communications Commission
PSAP, Public Safety Answering Point
PDD, Position determining devices
PDE, position determining entities
WLAN, wireless local area networks
NAP, network access point
WAN, wide area network
FOC, Fiber Optics Communication
MES, Modulation Embodiment Selectable
NQM, non quadrature modulation
URC, Universal Remote Control
DNA, Deoxyribose Nucleic Acid
PTT, having push talk
PDA, Personal Digital Assistants
GSM, Global Mobile System
GPRS, General Packet Radio Service
EDGE, Enhanced Digital GSM Evolution
CDMA, Code Division Multiple Access
TDMA, Time Division Multiple Access
DECT, Digital European Cordless Telecommunication
MRI, Magnetic Resonance Imaging
BSC, Base Station Controller
BTS, Station Transceiver Subsystem
MSDR, (SDR), Multiple SDR
HDR, Hybrid Defined Radio
MIMO, Multiple Input Multiple Output
SIMO, Single Input Multiple Output
MISO, Multiple Input Single Output
BST, Base Station Transceiver
GPS, Global Positioning System
MPDE, Multiple Position Determining Entity
BPF, Band Pass Filter
RSSI, Received Signal Strength Indicator
SNR, Signal Noise Ratio
SINR, Signal Interference Noise Ratio
SSI, signal strength indicator
CCI, channel correlation indicator
MAC, Medium Access Control
IFFT, Inverse Fast Fourier Transform
CCTA, Canadian Cable Television Association
DCD, data communication device
SYNC, waveform during a Synchronization
INFO, functions. The 32 Information
CRC, cyclic redundancy check
TID, bit temporary identification
DLTX, by a downlink transmissions
PTX, eight permission transmit
FEC, A last field
PHY, at physical layer
OFDMA, Orthogonal Frequency Division Multiple Access
LTE, Long Term Evolution
RRM, radio resource management
ICIC, Inter Cell Interference Coordination
SDMA, Spatial Division Multiple Access
CSI, channel state information
CDF, cumulative distribution function
IDFT, inverse discrete Fourier transform
QAM, quadrature amplitude modulation
DFT, discrete Fourier transform
FDM, Frequency Division Multiplexing
FDE, frequency domain equalization
FDMA, Frequency Division Multiple Access
CQI, Channel Quality Indication
MCS, modulation coding scheme
TTI, Transmission Time Interval
TDM, Time Division Multiplexed
QPSK, quadrature phase shift keying
AWGN, additive white Gaussian noise
LMS, Least Mean Square
IEEE, Institute Electrical Electronics Engineers
CINR, interference plus noise ration
INT, example interference matrix
